date,datetime,cash_type,card,money,coffee_name
03/01/2025,10:21:26 PM,card,ANON-0000-0000-0690,35.76,Latte
04/01/2025,8:58:27 AM,card,ANON-0000-0000-1029,25.96,Cortado
04/01/2025,9:59:28 AM,card,ANON-0000-0000-1073,25.96,Americano
04/01/2025,1:40:00 PM,card,ANON-0000-0000-1074,35.76,Cappuccino
04/01/2025,3:59:33 PM,card,ANON-0000-0000-0877,35.76,Cocoa
04/01/2025,4:12:55 PM,card,ANON-0000-0000-1034,30.86,Americano with Milk
04/01/2025,4:14:10 PM,card,ANON-0000-0000-1034,35.76,Cappuccino
04/01/2025,4:16:11 PM,card,ANON-0000-0000-1034,35.76,Cappuccino
04/01/2025,4:18:04 PM,card,ANON-0000-0000-1034,25.96,Cortado
04/01/2025,6:11:39 PM,card,ANON-0000-0000-1075,25.96,Americano
04/01/2025,10:23:31 PM,card,ANON-0000-0000-1000,35.76,Latte
05/01/2025,9:45:58 AM,card,ANON-0000-0000-1076,30.86,Americano with Milk
05/01/2025,10:53:01 AM,card,ANON-0000-0000-1077,35.76,Latte
05/01/2025,10:07:16 PM,card,ANON-0000-0000-1078,30.86,Americano with Milk
06/01/2025,7:58:51 PM,card,ANON-0000-0000-1079,25.96,Americano
07/01/2025,1:29:03 PM,card,ANON-0000-0000-1080,35.76,Cappuccino
07/01/2025,10:32:45 PM,card,ANON-0000-0000-1081,35.76,Cocoa
07/01/2025,10:33:59 PM,card,ANON-0000-0000-1081,35.76,Cocoa
08/01/2025,7:30:02 AM,card,ANON-0000-0000-1082,30.86,Americano with Milk
08/01/2025,9:11:15 AM,card,ANON-0000-0000-1083,35.76,Latte
08/01/2025,10:30:29 AM,card,ANON-0000-0000-1034,25.96,Cortado
08/01/2025,5:22:52 PM,card,ANON-0000-0000-0206,35.76,Cappuccino
09/01/2025,8:07:08 AM,card,ANON-0000-0000-1084,25.96,Americano
09/01/2025,8:56:35 AM,card,ANON-0000-0000-0570,35.76,Latte
09/01/2025,9:02:32 AM,card,ANON-0000-0000-0385,30.86,Americano with Milk
09/01/2025,2:27:24 PM,card,ANON-0000-0000-0348,21.06,Espresso
09/01/2025,3:36:59 PM,card,ANON-0000-0000-1085,35.76,Latte
09/01/2025,3:48:10 PM,card,ANON-0000-0000-0141,30.86,Americano with Milk
09/01/2025,3:49:12 PM,card,ANON-0000-0000-0141,25.96,Cortado
09/01/2025,8:30:29 PM,card,ANON-0000-0000-0012,30.86,Americano with Milk
09/01/2025,10:10:21 PM,card,ANON-0000-0000-0329,35.76,Latte
10/01/2025,8:49:21 AM,card,ANON-0000-0000-0224,30.86,Americano with Milk
10/01/2025,9:16:36 AM,card,ANON-0000-0000-0385,30.86,Americano with Milk
10/01/2025,5:51:19 PM,card,ANON-0000-0000-1086,35.76,Cappuccino
10/01/2025,5:55:53 PM,card,ANON-0000-0000-1045,35.76,Hot Chocolate
10/01/2025,5:59:39 PM,card,ANON-0000-0000-0224,30.86,Americano with Milk
11/01/2025,7:44:30 AM,card,ANON-0000-0000-0842,30.86,Americano with Milk
11/01/2025,10:49:41 AM,card,ANON-0000-0000-1087,35.76,Hot Chocolate
11/01/2025,11:13:54 AM,card,ANON-0000-0000-1088,25.96,Americano
11/01/2025,11:20:18 AM,card,ANON-0000-0000-1089,35.76,Latte
11/01/2025,11:21:26 AM,card,ANON-0000-0000-1089,35.76,Latte
11/01/2025,12:10:59 PM,card,ANON-0000-0000-1089,35.76,Latte
11/01/2025,12:13:25 PM,card,ANON-0000-0000-1089,35.76,Latte
11/01/2025,2:12:55 PM,card,ANON-0000-0000-1090,30.86,Americano with Milk
11/01/2025,2:15:38 PM,card,ANON-0000-0000-1091,30.86,Americano with Milk
11/01/2025,2:16:44 PM,card,ANON-0000-0000-1091,35.76,Cappuccino
11/01/2025,2:47:03 PM,card,ANON-0000-0000-1092,35.76,Latte
11/01/2025,5:19:34 PM,card,ANON-0000-0000-1093,25.96,Cortado
11/01/2025,5:20:57 PM,card,ANON-0000-0000-1094,35.76,Latte
11/01/2025,5:22:05 PM,card,ANON-0000-0000-1093,25.96,Cortado
11/01/2025,6:01:28 PM,card,ANON-0000-0000-1095,30.86,Americano with Milk
12/01/2025,11:45:32 AM,card,ANON-0000-0000-0842,30.86,Americano with Milk
12/01/2025,11:48:19 AM,card,ANON-0000-0000-0842,25.96,Americano
12/01/2025,11:49:50 AM,card,ANON-0000-0000-0012,30.86,Americano with Milk
12/01/2025,4:15:59 PM,card,ANON-0000-0000-1096,35.76,Hot Chocolate
12/01/2025,8:56:04 PM,card,ANON-0000-0000-1097,30.86,Americano with Milk
13/01/2025,8:08:20 AM,card,ANON-0000-0000-0533,30.86,Americano with Milk
13/01/2025,9:17:20 AM,card,ANON-0000-0000-0276,30.86,Americano with Milk
13/01/2025,1:02:57 PM,card,ANON-0000-0000-1034,25.96,Cortado
13/01/2025,1:50:47 PM,card,ANON-0000-0000-0906,35.76,Latte
13/01/2025,2:11:27 PM,card,ANON-0000-0000-1098,35.76,Latte
13/01/2025,2:12:28 PM,card,ANON-0000-0000-1098,35.76,Cappuccino
13/01/2025,4:25:36 PM,card,ANON-0000-0000-1099,35.76,Latte
13/01/2025,8:51:18 PM,card,ANON-0000-0000-0050,21.06,Espresso
14/01/2025,7:37:42 AM,card,ANON-0000-0000-0682,35.76,Latte
14/01/2025,9:53:43 AM,card,ANON-0000-0000-1029,25.96,Cortado
14/01/2025,10:21:46 AM,card,ANON-0000-0000-0276,30.86,Americano with Milk
14/01/2025,12:49:14 PM,card,ANON-0000-0000-1100,35.76,Latte
14/01/2025,4:18:19 PM,card,ANON-0000-0000-1101,30.86,Americano with Milk
14/01/2025,4:19:27 PM,card,ANON-0000-0000-1101,30.86,Americano with Milk
14/01/2025,7:41:56 PM,card,ANON-0000-0000-0206,35.76,Cappuccino
14/01/2025,9:02:36 PM,card,ANON-0000-0000-1097,35.76,Latte
15/01/2025,9:12:04 AM,card,ANON-0000-0000-0419,30.86,Americano with Milk
15/01/2025,11:10:24 AM,card,ANON-0000-0000-1102,25.96,Americano
15/01/2025,1:14:15 PM,card,ANON-0000-0000-0886,35.76,Cappuccino
15/01/2025,3:35:22 PM,card,ANON-0000-0000-0634,35.76,Latte
15/01/2025,3:36:48 PM,card,ANON-0000-0000-1103,35.76,Cappuccino
15/01/2025,3:37:56 PM,card,ANON-0000-0000-0634,35.76,Latte
15/01/2025,4:55:26 PM,card,ANON-0000-0000-1104,35.76,Latte
15/01/2025,6:06:12 PM,card,ANON-0000-0000-1105,35.76,Latte
15/01/2025,7:51:14 PM,card,ANON-0000-0000-1097,35.76,Latte
15/01/2025,9:41:14 PM,card,ANON-0000-0000-0731,35.76,Cappuccino
16/01/2025,9:32:58 AM,card,ANON-0000-0000-0886,35.76,Latte
16/01/2025,9:38:09 AM,card,ANON-0000-0000-0419,30.86,Americano with Milk
16/01/2025,10:41:41 AM,card,ANON-0000-0000-0012,30.86,Americano with Milk
16/01/2025,12:12:16 PM,card,ANON-0000-0000-0141,25.96,Cortado
16/01/2025,3:16:19 PM,card,ANON-0000-0000-1106,35.76,Latte
16/01/2025,4:35:11 PM,card,ANON-0000-0000-0406,35.76,Latte
16/01/2025,6:15:57 PM,card,ANON-0000-0000-1097,35.76,Cappuccino
16/01/2025,9:16:00 PM,card,ANON-0000-0000-1045,35.76,Hot Chocolate
16/01/2025,9:16:59 PM,card,ANON-0000-0000-1045,35.76,Hot Chocolate
16/01/2025,9:40:13 PM,card,ANON-0000-0000-1107,25.96,Cortado
17/01/2025,7:38:20 AM,card,ANON-0000-0000-1108,35.76,Cocoa
17/01/2025,8:26:21 AM,card,ANON-0000-0000-1109,35.76,Latte
17/01/2025,8:27:48 AM,card,ANON-0000-0000-1109,35.76,Cappuccino
17/01/2025,8:47:56 AM,card,ANON-0000-0000-0276,30.86,Americano with Milk
17/01/2025,9:27:38 AM,card,ANON-0000-0000-0012,30.86,Americano with Milk
17/01/2025,2:20:54 PM,card,ANON-0000-0000-1110,35.76,Cocoa
17/01/2025,2:22:03 PM,card,ANON-0000-0000-1110,35.76,Cocoa
17/01/2025,5:39:11 PM,card,ANON-0000-0000-0906,35.76,Hot Chocolate
17/01/2025,9:22:19 PM,card,ANON-0000-0000-0877,35.76,Hot Chocolate
18/01/2025,10:12:38 AM,card,ANON-0000-0000-1082,30.86,Americano with Milk
18/01/2025,4:33:40 PM,card,ANON-0000-0000-0507,35.76,Hot Chocolate
18/01/2025,4:35:14 PM,card,ANON-0000-0000-0507,35.76,Latte
18/01/2025,4:36:29 PM,card,ANON-0000-0000-0507,35.76,Hot Chocolate
20/01/2025,8:29:48 AM,card,ANON-0000-0000-0012,30.86,Americano with Milk
20/01/2025,10:57:25 AM,card,ANON-0000-0000-0276,30.86,Americano with Milk
20/01/2025,11:40:24 AM,card,ANON-0000-0000-0141,25.96,Cortado
20/01/2025,12:04:50 PM,card,ANON-0000-0000-1111,25.96,Americano
20/01/2025,12:06:01 PM,card,ANON-0000-0000-1111,25.96,Cortado
20/01/2025,1:45:14 PM,card,ANON-0000-0000-1112,30.86,Americano with Milk
20/01/2025,8:08:11 PM,card,ANON-0000-0000-1113,35.76,Hot Chocolate
20/01/2025,8:26:25 PM,card,ANON-0000-0000-1114,35.76,Cappuccino
20/01/2025,8:27:29 PM,card,ANON-0000-0000-1114,35.76,Cappuccino
20/01/2025,9:13:45 PM,card,ANON-0000-0000-1115,35.76,Latte
21/01/2025,8:05:04 AM,card,ANON-0000-0000-1010,35.76,Cocoa
21/01/2025,8:18:19 AM,card,ANON-0000-0000-0141,25.96,Cortado
21/01/2025,8:19:28 AM,card,ANON-0000-0000-1082,30.86,Americano with Milk
21/01/2025,3:35:17 PM,card,ANON-0000-0000-1116,25.96,Americano
21/01/2025,6:32:33 PM,card,ANON-0000-0000-1117,35.76,Hot Chocolate
21/01/2025,6:54:13 PM,card,ANON-0000-0000-0333,35.76,Latte
21/01/2025,6:56:15 PM,card,ANON-0000-0000-0333,35.76,Latte
21/01/2025,7:15:21 PM,card,ANON-0000-0000-1110,25.96,Americano
22/01/2025,11:24:46 AM,card,ANON-0000-0000-1118,21.06,Espresso
22/01/2025,5:32:07 PM,card,ANON-0000-0000-0463,30.86,Americano with Milk
22/01/2025,6:49:59 PM,card,ANON-0000-0000-1119,35.76,Cocoa
22/01/2025,7:10:26 PM,card,ANON-0000-0000-1051,30.86,Americano with Milk
22/01/2025,7:11:23 PM,card,ANON-0000-0000-1051,35.76,Cappuccino
22/01/2025,7:29:16 PM,card,ANON-0000-0000-1120,35.76,Latte
22/01/2025,8:14:31 PM,card,ANON-0000-0000-1121,30.86,Americano with Milk
24/01/2025,1:42:17 PM,card,ANON-0000-0000-1034,35.76,Cappuccino
24/01/2025,1:43:38 PM,card,ANON-0000-0000-1034,25.96,Cortado
24/01/2025,3:28:39 PM,card,ANON-0000-0000-1122,35.76,Cocoa
24/01/2025,5:41:49 PM,card,ANON-0000-0000-1123,25.96,Americano
24/01/2025,9:16:26 PM,card,ANON-0000-0000-1045,35.76,Cocoa
24/01/2025,10:31:56 PM,card,ANON-0000-0000-1124,35.76,Hot Chocolate
24/01/2025,10:32:58 PM,card,ANON-0000-0000-1124,35.76,Latte
25/01/2025,1:21:04 PM,card,ANON-0000-0000-1114,35.76,Cappuccino
25/01/2025,2:38:25 PM,card,ANON-0000-0000-1125,35.76,Cappuccino
25/01/2025,2:39:35 PM,card,ANON-0000-0000-1126,25.96,Americano
26/01/2025,12:35:23 PM,card,ANON-0000-0000-1127,25.96,Americano
26/01/2025,12:36:34 PM,card,ANON-0000-0000-1127,21.06,Espresso
27/01/2025,8:07:42 AM,card,ANON-0000-0000-0141,25.96,Cortado
27/01/2025,8:32:44 AM,card,ANON-0000-0000-0141,25.96,Americano
27/01/2025,12:05:02 PM,card,ANON-0000-0000-1128,35.76,Cappuccino
27/01/2025,1:45:09 PM,card,ANON-0000-0000-0276,30.86,Americano with Milk
27/01/2025,3:27:54 PM,card,ANON-0000-0000-0141,30.86,Americano with Milk
27/01/2025,3:29:01 PM,card,ANON-0000-0000-0141,25.96,Cortado
27/01/2025,3:30:13 PM,card,ANON-0000-0000-0141,30.86,Americano with Milk
27/01/2025,6:55:19 PM,card,ANON-0000-0000-1129,35.76,Latte
27/01/2025,7:02:40 PM,card,ANON-0000-0000-1130,35.76,Latte
27/01/2025,7:03:45 PM,card,ANON-0000-0000-1131,35.76,Latte
28/01/2025,8:26:37 AM,card,ANON-0000-0000-0197,35.76,Latte
28/01/2025,9:33:17 AM,card,ANON-0000-0000-1132,25.96,Americano
28/01/2025,11:56:27 AM,card,ANON-0000-0000-0224,30.86,Americano with Milk
28/01/2025,12:22:01 PM,card,ANON-0000-0000-1133,25.96,Americano
28/01/2025,4:19:08 PM,card,ANON-0000-0000-1134,35.76,Cocoa
28/01/2025,4:20:45 PM,card,ANON-0000-0000-1134,25.96,Cortado
28/01/2025,5:40:01 PM,card,ANON-0000-0000-1135,25.96,Americano
28/01/2025,8:11:51 PM,card,ANON-0000-0000-1136,35.76,Latte
28/01/2025,8:13:45 PM,card,ANON-0000-0000-1137,35.76,Cappuccino
29/01/2025,9:38:47 AM,card,ANON-0000-0000-1069,25.96,Americano
29/01/2025,4:25:37 PM,card,ANON-0000-0000-1138,25.96,Americano
29/01/2025,7:19:08 PM,card,ANON-0000-0000-1139,30.86,Americano with Milk
29/01/2025,7:20:35 PM,card,ANON-0000-0000-1139,21.06,Espresso
30/01/2025,9:18:06 AM,card,ANON-0000-0000-0224,30.86,Americano with Milk
30/01/2025,10:12:34 AM,card,ANON-0000-0000-0276,30.86,Americano with Milk
30/01/2025,11:26:29 AM,card,ANON-0000-0000-0862,25.96,Cortado
30/01/2025,12:42:16 PM,card,ANON-0000-0000-1140,35.76,Hot Chocolate
30/01/2025,1:02:01 PM,card,ANON-0000-0000-1141,25.96,Americano
30/01/2025,2:41:42 PM,card,ANON-0000-0000-1142,30.86,Americano with Milk
30/01/2025,5:18:48 PM,card,ANON-0000-0000-1143,35.76,Hot Chocolate
30/01/2025,6:24:07 PM,card,ANON-0000-0000-1069,30.86,Americano with Milk
30/01/2025,6:41:50 PM,card,ANON-0000-0000-1144,25.96,Cortado
31/01/2025,8:40:51 AM,card,ANON-0000-0000-0141,25.96,Americano
31/01/2025,8:41:45 AM,card,ANON-0000-0000-0141,30.86,Americano with Milk
31/01/2025,9:17:15 AM,card,ANON-0000-0000-0304,30.86,Americano with Milk
31/01/2025,9:20:11 AM,card,ANON-0000-0000-1145,35.76,Cocoa
31/01/2025,9:26:47 AM,card,ANON-0000-0000-0333,35.76,Cappuccino
31/01/2025,9:27:48 AM,card,ANON-0000-0000-0333,35.76,Cappuccino
31/01/2025,12:31:01 PM,card,ANON-0000-0000-1133,35.76,Latte
31/01/2025,12:54:26 PM,card,ANON-0000-0000-0507,35.76,Latte
31/01/2025,2:02:58 PM,card,ANON-0000-0000-1146,35.76,Cappuccino
31/01/2025,4:48:34 PM,card,ANON-0000-0000-0304,30.86,Americano with Milk
31/01/2025,10:35:59 PM,card,ANON-0000-0000-1147,30.86,Americano with Milk
31/01/2025,10:37:02 PM,card,ANON-0000-0000-1148,25.96,Americano
01/02/2025,8:50:24 AM,card,ANON-0000-0000-0304,30.86,Americano with Milk
01/02/2025,10:07:23 AM,card,ANON-0000-0000-0224,30.86,Americano with Milk
01/02/2025,1:14:47 PM,card,ANON-0000-0000-0141,25.96,Cortado
01/02/2025,1:15:29 PM,card,ANON-0000-0000-0141,25.96,Cortado
01/02/2025,2:35:19 PM,card,ANON-0000-0000-1149,35.76,Cappuccino
01/02/2025,2:36:17 PM,card,ANON-0000-0000-1149,35.76,Cappuccino
01/02/2025,3:49:59 PM,card,ANON-0000-0000-1069,35.76,Latte
01/02/2025,6:57:14 PM,card,ANON-0000-0000-1114,35.76,Cappuccino
01/02/2025,7:53:16 PM,card,ANON-0000-0000-0224,30.86,Americano with Milk
01/02/2025,7:54:24 PM,card,ANON-0000-0000-0224,30.86,Americano with Milk
01/02/2025,9:37:02 PM,card,ANON-0000-0000-0427,30.86,Americano with Milk
02/02/2025,10:56:22 AM,card,ANON-0000-0000-1132,35.76,Cappuccino
02/02/2025,10:57:38 AM,card,ANON-0000-0000-1132,35.76,Cappuccino
02/02/2025,12:54:32 PM,card,ANON-0000-0000-1150,35.76,Latte
02/02/2025,12:56:05 PM,card,ANON-0000-0000-1151,35.76,Latte
02/02/2025,2:22:57 PM,card,ANON-0000-0000-0265,30.86,Americano with Milk
02/02/2025,4:45:08 PM,card,ANON-0000-0000-0507,35.76,Latte
02/02/2025,4:46:57 PM,card,ANON-0000-0000-1152,35.76,Latte
03/02/2025,7:03:25 AM,card,ANON-0000-0000-1152,35.76,Cappuccino
03/02/2025,7:04:57 AM,card,ANON-0000-0000-1152,30.86,Americano with Milk
03/02/2025,8:04:04 AM,card,ANON-0000-0000-1152,21.06,Espresso
03/02/2025,8:09:09 AM,card,ANON-0000-0000-1153,30.86,Americano with Milk
03/02/2025,10:15:39 AM,card,ANON-0000-0000-1154,25.96,Americano
03/02/2025,10:22:18 AM,card,ANON-0000-0000-1155,35.76,Cappuccino
03/02/2025,10:49:59 AM,card,ANON-0000-0000-1156,30.86,Americano with Milk
03/02/2025,1:25:02 PM,card,ANON-0000-0000-1157,35.76,Cappuccino
03/02/2025,1:32:54 PM,card,ANON-0000-0000-1158,35.76,Cappuccino
03/02/2025,1:51:03 PM,card,ANON-0000-0000-1159,25.96,Americano
03/02/2025,2:06:37 PM,card,ANON-0000-0000-1160,25.96,Americano
03/02/2025,2:47:02 PM,card,ANON-0000-0000-0019,35.76,Latte
03/02/2025,2:50:21 PM,card,ANON-0000-0000-0507,35.76,Latte
03/02/2025,3:01:45 PM,card,ANON-0000-0000-1161,35.76,Latte
03/02/2025,3:41:27 PM,card,ANON-0000-0000-1110,25.96,Americano
03/02/2025,5:01:27 PM,card,ANON-0000-0000-1160,35.76,Cocoa
03/02/2025,5:09:55 PM,card,ANON-0000-0000-1162,30.86,Americano with Milk
03/02/2025,5:11:07 PM,card,ANON-0000-0000-1163,30.86,Americano with Milk
03/02/2025,5:12:05 PM,card,ANON-0000-0000-1163,30.86,Americano with Milk
03/02/2025,5:13:22 PM,card,ANON-0000-0000-1164,35.76,Hot Chocolate
03/02/2025,5:14:18 PM,card,ANON-0000-0000-1164,35.76,Latte
03/02/2025,5:15:41 PM,card,ANON-0000-0000-1165,35.76,Hot Chocolate
03/02/2025,5:44:18 PM,card,ANON-0000-0000-1166,30.86,Americano with Milk
03/02/2025,6:09:00 PM,card,ANON-0000-0000-1167,25.96,Americano
03/02/2025,8:44:14 PM,card,ANON-0000-0000-1168,35.76,Cocoa
04/02/2025,10:04:57 AM,card,ANON-0000-0000-1163,30.86,Americano with Milk
04/02/2025,10:11:31 AM,card,ANON-0000-0000-1110,25.96,Americano
04/02/2025,12:35:58 PM,card,ANON-0000-0000-1169,30.86,Americano with Milk
04/02/2025,1:07:39 PM,card,ANON-0000-0000-1160,25.96,Cortado
04/02/2025,2:15:14 PM,card,ANON-0000-0000-1170,25.96,Americano
04/02/2025,2:17:36 PM,card,ANON-0000-0000-1163,30.86,Americano with Milk
04/02/2025,2:19:49 PM,card,ANON-0000-0000-1171,25.96,Americano
04/02/2025,6:13:42 PM,card,ANON-0000-0000-1157,30.86,Americano with Milk
04/02/2025,7:05:22 PM,card,ANON-0000-0000-1172,35.76,Cocoa
04/02/2025,7:09:37 PM,card,ANON-0000-0000-1173,35.76,Cocoa
04/02/2025,7:10:28 PM,card,ANON-0000-0000-1173,35.76,Cocoa
04/02/2025,7:27:27 PM,card,ANON-0000-0000-1174,25.96,Cortado
05/02/2025,8:42:11 AM,card,ANON-0000-0000-1156,30.86,Americano with Milk
05/02/2025,9:10:44 AM,card,ANON-0000-0000-1163,30.86,Americano with Milk
05/02/2025,11:49:36 AM,card,ANON-0000-0000-1163,25.96,Americano
05/02/2025,11:50:42 AM,card,ANON-0000-0000-1163,25.96,Americano
05/02/2025,11:51:45 AM,card,ANON-0000-0000-1163,25.96,Americano
05/02/2025,11:58:36 AM,card,ANON-0000-0000-1163,30.86,Americano with Milk
05/02/2025,12:10:47 PM,card,ANON-0000-0000-1175,25.96,Americano
05/02/2025,1:20:46 PM,card,ANON-0000-0000-1176,25.96,Americano
05/02/2025,1:43:43 PM,card,ANON-0000-0000-1171,21.06,Espresso
05/02/2025,1:44:29 PM,card,ANON-0000-0000-1171,21.06,Espresso
05/02/2025,2:57:53 PM,card,ANON-0000-0000-1161,35.76,Cappuccino
05/02/2025,3:50:59 PM,card,ANON-0000-0000-1177,35.76,Cappuccino
05/02/2025,4:34:20 PM,card,ANON-0000-0000-1165,35.76,Hot Chocolate
05/02/2025,4:35:33 PM,card,ANON-0000-0000-1164,35.76,Latte
05/02/2025,4:36:34 PM,card,ANON-0000-0000-1164,35.76,Latte
05/02/2025,4:39:02 PM,card,ANON-0000-0000-1152,35.76,Cocoa
05/02/2025,4:41:10 PM,card,ANON-0000-0000-1165,35.76,Hot Chocolate
05/02/2025,6:18:34 PM,card,ANON-0000-0000-1178,35.76,Cappuccino
05/02/2025,6:19:49 PM,card,ANON-0000-0000-1179,35.76,Cappuccino
05/02/2025,6:20:51 PM,card,ANON-0000-0000-1180,35.76,Cocoa
05/02/2025,6:25:29 PM,card,ANON-0000-0000-1157,30.86,Americano with Milk
05/02/2025,6:45:42 PM,card,ANON-0000-0000-1181,35.76,Cappuccino
05/02/2025,7:06:46 PM,card,ANON-0000-0000-0507,35.76,Hot Chocolate
05/02/2025,8:03:21 PM,card,ANON-0000-0000-1182,35.76,Cocoa
06/02/2025,7:16:49 AM,card,ANON-0000-0000-1163,30.86,Americano with Milk
06/02/2025,1:59:21 PM,card,ANON-0000-0000-1171,25.96,Americano
06/02/2025,2:55:32 PM,card,ANON-0000-0000-1162,30.86,Americano with Milk
06/02/2025,2:59:22 PM,card,ANON-0000-0000-1158,35.76,Cappuccino
06/02/2025,4:14:50 PM,card,ANON-0000-0000-1163,35.76,Cocoa
06/02/2025,5:09:46 PM,card,ANON-0000-0000-1170,35.76,Cocoa
06/02/2025,5:54:25 PM,card,ANON-0000-0000-1183,35.76,Cocoa
06/02/2025,7:53:13 PM,card,ANON-0000-0000-1158,35.76,Cappuccino
06/02/2025,7:55:07 PM,card,ANON-0000-0000-1184,21.06,Espresso
06/02/2025,8:06:59 PM,card,ANON-0000-0000-1185,35.76,Cocoa
06/02/2025,8:07:47 PM,card,ANON-0000-0000-1186,35.76,Cocoa
06/02/2025,8:23:14 PM,card,ANON-0000-0000-1163,35.76,Latte
07/02/2025,8:44:50 AM,card,ANON-0000-0000-1152,30.86,Americano with Milk
07/02/2025,9:07:05 AM,card,ANON-0000-0000-1187,30.86,Americano with Milk
07/02/2025,10:49:23 AM,card,ANON-0000-0000-1188,25.96,Americano
07/02/2025,12:09:39 PM,card,ANON-0000-0000-1189,35.76,Cocoa
07/02/2025,12:51:22 PM,card,ANON-0000-0000-1163,30.86,Americano with Milk
07/02/2025,12:58:52 PM,card,ANON-0000-0000-1190,25.96,Americano
07/02/2025,4:04:11 PM,card,ANON-0000-0000-1170,25.96,Cortado
07/02/2025,4:22:13 PM,card,ANON-0000-0000-1191,35.76,Latte
07/02/2025,4:23:14 PM,card,ANON-0000-0000-1165,35.76,Hot Chocolate
07/02/2025,4:24:35 PM,card,ANON-0000-0000-1165,35.76,Latte
07/02/2025,6:42:37 PM,card,ANON-0000-0000-1178,35.76,Cocoa
07/02/2025,6:43:36 PM,card,ANON-0000-0000-1179,35.76,Cocoa
07/02/2025,6:44:31 PM,card,ANON-0000-0000-1192,25.96,Cortado
07/02/2025,6:45:23 PM,card,ANON-0000-0000-1192,35.76,Cocoa
07/02/2025,8:10:59 PM,card,ANON-0000-0000-1193,35.76,Cocoa
07/02/2025,8:30:57 PM,card,ANON-0000-0000-1161,25.96,Cortado
08/02/2025,9:01:43 AM,card,ANON-0000-0000-1163,25.96,Americano
08/02/2025,10:56:17 AM,card,ANON-0000-0000-1153,30.86,Americano with Milk
08/02/2025,11:02:41 AM,card,ANON-0000-0000-1194,25.96,Cortado
08/02/2025,11:39:34 AM,card,ANON-0000-0000-1195,25.96,Americano
08/02/2025,12:46:13 PM,card,ANON-0000-0000-1167,25.96,Americano
08/02/2025,1:26:48 PM,card,ANON-0000-0000-1170,25.96,Americano
08/02/2025,3:07:04 PM,card,ANON-0000-0000-1110,25.96,Americano
08/02/2025,3:08:09 PM,card,ANON-0000-0000-1110,25.96,Americano
09/02/2025,8:49:24 AM,card,ANON-0000-0000-1161,35.76,Cocoa
09/02/2025,10:31:09 AM,card,ANON-0000-0000-1157,30.86,Americano with Milk
09/02/2025,10:51:28 AM,card,ANON-0000-0000-1163,25.96,Americano
09/02/2025,12:05:05 PM,card,ANON-0000-0000-1196,35.76,Latte
09/02/2025,3:13:09 PM,card,ANON-0000-0000-1189,35.76,Cocoa
09/02/2025,3:14:02 PM,card,ANON-0000-0000-1189,35.76,Latte
09/02/2025,3:15:58 PM,card,ANON-0000-0000-1178,35.76,Hot Chocolate
09/02/2025,3:16:52 PM,card,ANON-0000-0000-1179,35.76,Cocoa
09/02/2025,4:20:19 PM,card,ANON-0000-0000-1161,25.96,Cortado
10/02/2025,7:01:47 AM,card,ANON-0000-0000-1152,25.96,Americano
10/02/2025,8:16:32 AM,card,ANON-0000-0000-1110,25.96,Americano
10/02/2025,8:24:56 AM,card,ANON-0000-0000-1152,25.96,Americano
10/02/2025,11:11:43 AM,card,ANON-0000-0000-1153,30.86,Americano with Milk
10/02/2025,1:08:50 PM,card,ANON-0000-0000-1167,25.96,Americano
10/02/2025,1:11:06 PM,card,ANON-0000-0000-1168,35.76,Cocoa
10/02/2025,1:26:55 PM,card,ANON-0000-0000-1197,30.86,Americano with Milk
10/02/2025,1:40:13 PM,card,ANON-0000-0000-1198,25.96,Americano
10/02/2025,2:01:52 PM,card,ANON-0000-0000-1199,35.76,Latte
10/02/2025,2:07:41 PM,card,ANON-0000-0000-1163,25.96,Americano
10/02/2025,2:11:46 PM,card,ANON-0000-0000-1163,35.76,Cocoa
10/02/2025,2:15:45 PM,card,ANON-0000-0000-1163,35.76,Cocoa
10/02/2025,3:01:55 PM,card,ANON-0000-0000-1200,35.76,Cappuccino
10/02/2025,3:14:01 PM,card,ANON-0000-0000-1166,30.86,Americano with Milk
10/02/2025,3:46:03 PM,card,ANON-0000-0000-1191,35.76,Latte
10/02/2025,3:47:44 PM,card,ANON-0000-0000-1165,35.76,Hot Chocolate
10/02/2025,4:20:55 PM,card,ANON-0000-0000-1170,35.76,Cocoa
10/02/2025,5:12:02 PM,card,ANON-0000-0000-0878,25.96,Americano
10/02/2025,6:27:15 PM,card,ANON-0000-0000-1157,30.86,Americano with Milk
10/02/2025,7:14:01 PM,card,ANON-0000-0000-1178,35.76,Latte
10/02/2025,7:14:54 PM,card,ANON-0000-0000-1201,35.76,Latte
11/02/2025,10:38:26 AM,card,ANON-0000-0000-1163,25.96,Americano
11/02/2025,11:19:15 AM,card,ANON-0000-0000-1176,25.96,Americano
11/02/2025,11:20:12 AM,card,ANON-0000-0000-1166,30.86,Americano with Milk
11/02/2025,11:21:08 AM,card,ANON-0000-0000-1189,35.76,Cocoa
11/02/2025,3:56:50 PM,card,ANON-0000-0000-1156,35.76,Hot Chocolate
11/02/2025,4:09:08 PM,card,ANON-0000-0000-1194,30.86,Americano with Milk
11/02/2025,4:49:41 PM,card,ANON-0000-0000-1202,21.06,Espresso
11/02/2025,5:35:35 PM,card,ANON-0000-0000-1163,35.76,Latte
11/02/2025,5:36:42 PM,card,ANON-0000-0000-1163,30.86,Americano with Milk
